project_id,project_name,project_type,sector,state,district,constituency,block,village,latitude,longitude,sanction_amount,released_amount,expenditure_amount,start_date,expected_completion_date,actual_completion_date,reported_progress,observed_progress,observed_progress_status,status,agency,data_status,source_type,data_availability_status,anomaly_label,anomaly_category,created_at,updated_at,fused_risk_score,risk_tier
SYN-PRJ-00050,Installation of Community Water Purification RO Plant at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,Thiruvananthapuram Block-2,Village Adarsh Nagar,10.851114,76.24295,1850000.0,1850000.0,1587000.0,2023-02-17,2023-07-20,2023-08-02,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641629,2026-09-19 15:04:49.641632,15.0,LOW
SYN-PRJ-00051,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Rampur,WATER_TANK,Drinking Water & Sanitation,Sikkim,East Sikkim,East Sikkim Parliamentary Constituency,East Sikkim Block-3,Village Rampur,27.363156,88.461723,1935000.0,1935000.0,1814000.0,2024-09-20,2025-05-23,2025-05-12,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641643,2026-09-19 15:04:49.641646,15.0,LOW
SYN-PRJ-00052,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Adarsh Nagar",WATER_TANK,Drinking Water & Sanitation,Jharkhand,Jamshedpur,Jamshedpur Parliamentary Constituency,Jamshedpur Block-3,Village Adarsh Nagar,23.569074,85.183627,845000.0,845000.0,823000.0,2024-03-04,2024-07-21,2024-07-07,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641656,2026-09-19 15:04:49.641659,15.0,LOW
SYN-PRJ-00053,Construction of High-Level Submersible Bridge across Nullah at Village Mohanpur,BRIDGE,Bridges & Culverts,Andaman and Nicobar Islands,South Andaman,South Andaman Parliamentary Constituency,South Andaman Block-4,Village Mohanpur,11.720746,92.707086,4780000.0,4119000.0,3019000.0,2022-01-19,2023-02-21,,73.3,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641669,2026-09-19 15:04:49.641672,40.0,MEDIUM
SYN-PRJ-00054,Development of Anganwadi Center and Nutrition Hub at Village Gandhi Gram,BUILDING,Education & Community,Jharkhand,Ranchi,Ranchi Parliamentary Constituency,Ranchi Block-3,Village Gandhi Gram,23.836542,85.300849,1500000.0,500000.0,1200000.0,2022-12-05,2024-05-06,2024-05-24,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DOCUMENT_INCONSISTENCY,2026-09-19 15:04:49.641684,2026-09-19 15:04:49.641686,80.0,CRITICAL
SYN-PRJ-00055,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Kalyanpur,BRIDGE,Bridges & Culverts,Karnataka,Dharwad,Dharwad Parliamentary Constituency,Dharwad Block-1,Village Kalyanpur,15.348206,75.704966,3885000.0,3885000.0,3483000.0,2022-08-21,2024-02-24,2024-02-23,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641697,2026-09-19 15:04:49.641700,15.0,LOW
SYN-PRJ-00056,Installation of Community Water Purification RO Plant at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Ladakh,Leh,Leh Parliamentary Constituency,Leh Block-3,Village Adarsh Nagar,33.922347,77.573918,1080000.0,1080000.0,1048000.0,2023-03-08,2023-11-22,2023-11-12,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641711,2026-09-19 15:04:49.641713,15.0,LOW
SYN-PRJ-00057,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Himachal Pradesh,Mandi,Mandi Parliamentary Constituency,Mandi Block-1,Village Adarsh Nagar,31.112028,77.468989,1725000.0,1506000.0,1087000.0,2023-12-07,2024-08-05,,73.2,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641724,2026-09-19 15:04:49.641726,40.0,MEDIUM
SYN-PRJ-00058,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Sundarpur,WATER_TANK,Drinking Water & Sanitation,Jharkhand,Bokaro,Bokaro Parliamentary Constituency,Bokaro Block-1,Village Sundarpur,23.587117,85.316086,885000.0,885000.0,802000.0,2021-05-04,2021-10-17,2021-11-05,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641737,2026-09-19 15:04:49.641740,15.0,LOW
SYN-PRJ-00059,Construction of Community Hall and Center at Village Gandhi Gram (Phase-1),BRIDGE,Bridges & Culverts,Arunachal Pradesh,West Kameng,West Kameng Parliamentary Constituency,West Kameng Block-1,Village Gandhi Gram,28.213835,94.587559,4630000.0,4630000.0,4261000.0,2022-08-25,2023-05-11,2023-04-28,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,POTENTIAL_SIMILARITY,2026-09-19 15:04:49.641751,2026-09-19 15:04:49.641754,72.0,HIGH
SYN-PRJ-00060,Widening and Strengthening of Approach Road to Primary Health Centre at Village Sundarpur,ROAD,Rural Connectivity & Transport,Goa,North Goa,North Goa Parliamentary Constituency,North Goa Block-3,Village Sundarpur,15.436439,74.214232,1060000.0,705000.0,312000.0,2022-08-28,2023-01-21,,46.9,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641764,2026-09-19 15:04:49.641767,40.0,MEDIUM
SYN-PRJ-00061,Construction of Public Library and Reading Room at Village Mohanpur,BUILDING,Education & Community,Chhattisgarh,Raipur,Raipur Parliamentary Constituency,Raipur Block-4,Village Mohanpur,21.373624,81.756974,2075000.0,2075000.0,1822000.0,2022-09-03,2023-05-14,2023-05-14,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641777,2026-09-19 15:04:49.641780,15.0,LOW
SYN-PRJ-00062,Construction of Gram Panchayat Citizen Service Center at Village Mohanpur,BUILDING,Education & Community,Goa,South Goa,South Goa Parliamentary Constituency,South Goa Block-1,Village Mohanpur,15.467635,73.955778,1895000.0,1895000.0,1630000.0,2024-08-08,2025-02-26,2025-01-29,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641791,2026-09-19 15:04:49.641793,15.0,LOW
SYN-PRJ-00063,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Gandhi Gram,BRIDGE,Bridges & Culverts,Meghalaya,Ri Bhoi,Ri Bhoi Parliamentary Constituency,Ri Bhoi Block-1,Village Gandhi Gram,25.537423,91.629055,2025000.0,2025000.0,1867000.0,2024-02-07,2025-04-02,2025-05-01,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641805,2026-09-19 15:04:49.641808,15.0,LOW
SYN-PRJ-00064,Installation of Solar Dual-Pump Piped Drinking Water System at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Kerala,Kochi,Kochi Parliamentary Constituency,Kochi Block-1,Village Adarsh Nagar,10.731636,76.203144,1615000.0,1615000.0,1498000.0,2021-04-14,2021-08-03,2021-08-13,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641818,2026-09-19 15:04:49.641821,15.0,LOW
SYN-PRJ-00065,Upgradation of Rural Link Road with Side Drains at Village Rampur,ROAD,Rural Connectivity & Transport,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Parliamentary Constituency,Diu Block-3,Village Rampur,28.692858,64.456483,1360000.0,1044000.0,536000.0,2024-09-18,2025-01-10,,53.4,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,LOCATION_INCONSISTENCY,2026-09-19 15:04:49.641833,2026-09-19 15:04:49.641835,72.0,HIGH
SYN-PRJ-00066,Construction of High-Level Submersible Bridge across Nullah at Village Gandhi Gram,BRIDGE,Bridges & Culverts,Puducherry,Karaikal,Karaikal Parliamentary Constituency,Karaikal Block-3,Village Gandhi Gram,11.75552,79.816528,3210000.0,3210000.0,2778000.0,2023-06-15,2024-03-21,2024-04-29,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641846,2026-09-19 15:04:49.641849,15.0,LOW
SYN-PRJ-00067,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Kalyanpur",WATER_TANK,Drinking Water & Sanitation,Rajasthan,Udaipur,Udaipur Parliamentary Constituency,Udaipur Block-3,Village Kalyanpur,26.896324,74.274731,230000.0,230000.0,211000.0,2023-07-19,2023-12-15,2023-12-30,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641859,2026-09-19 15:04:49.641861,15.0,LOW
SYN-PRJ-00068,Construction of Cement Concrete Road with Paver Blocks at Village Shivnagar,ROAD,Rural Connectivity & Transport,Bihar,Patna,Patna Parliamentary Constituency,Patna Block-4,Village Shivnagar,24.985769,85.499092,705000.0,583000.0,389000.0,2021-03-27,2022-02-04,,67.3,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641872,2026-09-19 15:04:49.641874,40.0,MEDIUM
SYN-PRJ-00069,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Assam,Jorhat,Jorhat Parliamentary Constituency,Jorhat Block-2,Village Adarsh Nagar,26.10661,92.898953,1210000.0,1210000.0,1079000.0,2021-06-21,2021-12-11,2021-12-31,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641884,2026-09-19 15:04:49.641887,15.0,LOW
SYN-PRJ-00070,Installation of Solar Dual-Pump Piped Drinking Water System at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Haryana,Gurugram,Gurugram Parliamentary Constituency,Gurugram Block-2,Village Kalyanpur,29.156422,75.937896,1450000.0,1247000.0,818000.0,2022-07-02,2023-03-17,,65.6,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641897,2026-09-19 15:04:49.641899,40.0,MEDIUM
SYN-PRJ-00071,Construction of Gram Panchayat Citizen Service Center at Village Gandhi Gram,BUILDING,Education & Community,Madhya Pradesh,Bhopal,Bhopal Parliamentary Constituency,Bhopal Block-2,Village Gandhi Gram,23.000695,78.813757,3695000.0,3695000.0,3534000.0,2021-07-13,2022-08-24,2022-09-03,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641909,2026-09-19 15:04:49.641912,15.0,LOW
SYN-PRJ-00072,Bituminous Road from Main Highway to Scheduled Village at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-3,Village Gandhi Gram,10.373802,72.663856,690000.0,440000.0,157000.0,2022-04-19,2023-04-04,,41.9,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641923,2026-09-19 15:04:49.641926,40.0,MEDIUM
SYN-PRJ-00073,Widening and Strengthening of Approach Road to Primary Health Centre at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-4,Village Gandhi Gram,10.597886,72.735519,1575000.0,1575000.0,1520000.0,2022-10-10,2023-02-10,2023-03-13,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641936,2026-09-19 15:04:49.641939,15.0,LOW
SYN-PRJ-00074,Construction of Gram Panchayat Citizen Service Center at Village Adarsh Nagar,BUILDING,Education & Community,Chhattisgarh,Bilaspur,Bilaspur Parliamentary Constituency,Bilaspur Block-3,Village Adarsh Nagar,21.130266,81.707645,1715000.0,1715000.0,1505000.0,2023-12-10,2025-05-21,2025-06-30,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641949,2026-09-19 15:04:49.641952,15.0,LOW
SYN-PRJ-00075,Construction of Additional Classrooms at Govt High School at Village Gandhi Gram,BUILDING,Education & Community,Himachal Pradesh,Solan,Solan Parliamentary Constituency,Solan Block-5,Village Gandhi Gram,31.167433,77.209038,940000.0,940000.0,932000.0,2021-12-18,2022-11-18,2022-11-16,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641962,2026-09-19 15:04:49.641964,15.0,LOW
SYN-PRJ-00076,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Sundarpur,BRIDGE,Bridges & Culverts,Odisha,Bhubaneswar,Bhubaneswar Parliamentary Constituency,Bhubaneswar Block-3,Village Sundarpur,20.981759,85.140074,920000.0,920000.0,803000.0,2024-01-12,2025-07-19,2025-09-02,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.641975,2026-09-19 15:04:49.641977,15.0,LOW
SYN-PRJ-00077,Construction of Public Library and Reading Room at Village Rampur,BUILDING,Education & Community,Sikkim,East Sikkim,East Sikkim Parliamentary Constituency,East Sikkim Block-1,Village Rampur,27.451397,88.54007,3510000.0,3510000.0,3314000.0,2021-03-01,2022-06-01,,36.0,,NOT_AVAILABLE,STALLED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DELAY_PATTERN,2026-09-19 15:04:49.641990,2026-09-19 15:04:49.641993,90.0,CRITICAL
SYN-PRJ-00078,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Gandhi Gram,WATER_TANK,Drinking Water & Sanitation,Punjab,Patiala,Patiala Parliamentary Constituency,Patiala Block-2,Village Gandhi Gram,31.182269,75.255478,440000.0,440000.0,414000.0,2021-05-17,2021-08-03,2021-09-01,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642004,2026-09-19 15:04:49.642007,15.0,LOW
SYN-PRJ-00079,Upgradation of Rural Link Road with Side Drains at Village Kalyanpur,ROAD,Rural Connectivity & Transport,Rajasthan,Udaipur,Udaipur Parliamentary Constituency,Udaipur Block-3,Village Kalyanpur,27.247693,74.27476,1795000.0,1056000.0,447000.0,2022-05-25,2023-02-02,,47.4,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642019,2026-09-19 15:04:49.642022,40.0,MEDIUM
SYN-PRJ-00080,Upgradation of Rural Link Road with Side Drains at Village Sundarpur,ROAD,Rural Connectivity & Transport,Tripura,Dhalai,Dhalai Parliamentary Constituency,Dhalai Block-4,Village Sundarpur,23.797844,92.066986,1895000.0,1895000.0,94750.0,2021-12-07,2022-06-12,2022-07-15,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,UNUSUAL_FINANCIAL_PATTERN,2026-09-19 15:04:49.642033,2026-09-19 15:04:49.642035,72.0,HIGH
SYN-PRJ-00081,Construction of High-Level Submersible Bridge across Nullah at Village Sundarpur,BRIDGE,Bridges & Culverts,Chandigarh,Chandigarh,Chandigarh Parliamentary Constituency,Chandigarh Block-2,Village Sundarpur,30.616338,76.87385,3190000.0,3190000.0,2715000.0,2023-10-25,2024-11-12,2024-12-12,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642046,2026-09-19 15:04:49.642048,15.0,LOW
SYN-PRJ-00082,Major Causeway Reconstruction across Seasonal Stream at Village Shivnagar,BRIDGE,Bridges & Culverts,Gujarat,Rajkot,Rajkot Parliamentary Constituency,Rajkot Block-2,Village Shivnagar,22.397731,71.093918,730000.0,730000.0,629000.0,2023-04-15,2024-01-03,2024-01-19,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642058,2026-09-19 15:04:49.642061,15.0,LOW
SYN-PRJ-00083,Erection of Multi-Purpose Community Hall at Village Shivnagar,BUILDING,Education & Community,Chandigarh,Chandigarh,Chandigarh Parliamentary Constituency,Chandigarh Block-5,Village Shivnagar,30.848905,76.828934,3630000.0,3630000.0,2616000.0,2023-02-18,2024-03-05,,81.9,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642149,2026-09-19 15:04:49.642152,40.0,MEDIUM
SYN-PRJ-00084,Construction of Additional Classrooms at Govt High School at Village Rampur,BUILDING,Education & Community,Chandigarh,Chandigarh,Chandigarh Parliamentary Constituency,Chandigarh Block-5,Village Rampur,30.831947,77.007015,2455000.0,2254000.0,1778000.0,2021-03-01,2022-06-01,,24.1,,NOT_AVAILABLE,STALLED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DELAY_PATTERN,2026-09-19 15:04:49.642166,2026-09-19 15:04:49.642169,90.0,CRITICAL
SYN-PRJ-00085,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Punjab,Bathinda,Bathinda Parliamentary Constituency,Bathinda Block-3,Village Mohanpur,31.117653,75.250752,830000.0,830000.0,805000.0,2021-02-18,2021-11-13,2021-12-06,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642179,2026-09-19 15:04:49.642182,15.0,LOW
SYN-PRJ-00086,Construction of Cement Concrete Road with Paver Blocks at Village Adarsh Nagar,ROAD,Rural Connectivity & Transport,Arunachal Pradesh,Tirap,Tirap Parliamentary Constituency,Tirap Block-3,Village Adarsh Nagar,28.111258,94.629903,2315000.0,2315000.0,2204000.0,2023-12-24,2024-06-18,2024-07-06,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642193,2026-09-19 15:04:49.642195,15.0,LOW
SYN-PRJ-00087,Construction of Gram Panchayat Citizen Service Center at Village Sundarpur,BUILDING,Education & Community,Assam,Jorhat,Jorhat Parliamentary Constituency,Jorhat Block-1,Village Sundarpur,26.191348,92.978538,2005000.0,1589000.0,879000.0,2021-11-21,2022-12-20,,60.1,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642205,2026-09-19 15:04:49.642208,40.0,MEDIUM
SYN-PRJ-00088,Major Causeway Reconstruction across Seasonal Stream at Village Sundarpur,BRIDGE,Bridges & Culverts,Bihar,Gaya,Gaya Parliamentary Constituency,Gaya Block-5,Village Sundarpur,25.129303,85.412362,2570000.0,2570000.0,2482000.0,2022-01-04,2023-02-08,2023-03-19,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642219,2026-09-19 15:04:49.642222,15.0,LOW
SYN-PRJ-00089,Upgradation of Rural Link Road with Side Drains at Village Sundarpur,ROAD,Rural Connectivity & Transport,Mizoram,Champhai,Champhai Parliamentary Constituency,Champhai Block-4,Village Sundarpur,23.16606,93.112024,2770000.0,2770000.0,2499000.0,2022-09-16,2023-04-09,2023-05-11,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642232,2026-09-19 15:04:49.642235,15.0,LOW
SYN-PRJ-00090,Installation of Community Water Purification RO Plant at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Nagaland,Dimapur,Dimapur Parliamentary Constituency,Dimapur Block-1,Village Mohanpur,26.126641,94.88882,685000.0,588000.0,381000.0,2021-11-10,2022-07-25,,70.7,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642246,2026-09-19 15:04:49.642249,40.0,MEDIUM
SYN-PRJ-00091,Widening and Strengthening of Approach Road to Primary Health Centre at Village Sundarpur,ROAD,Rural Connectivity & Transport,Mizoram,Champhai,Champhai Parliamentary Constituency,Champhai Block-4,Village Sundarpur,23.23958,92.834741,650000.0,650000.0,618000.0,2021-10-23,2022-06-09,2022-06-09,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642260,2026-09-19 15:04:49.642262,15.0,LOW
SYN-PRJ-00092,Construction of Gram Panchayat Citizen Service Center at Village Rampur,BUILDING,Education & Community,Andaman and Nicobar Islands,South Andaman,South Andaman Parliamentary Constituency,South Andaman Block-2,Village Rampur,11.611593,92.716497,3145000.0,3145000.0,2286000.0,2021-08-08,2022-10-03,,83.2,,NOT_AVAILABLE,DELAYED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642273,2026-09-19 15:04:49.642279,40.0,MEDIUM
SYN-PRJ-00093,Construction of Foot Overbridge for School Commuters at Village Gandhi Gram,BRIDGE,Bridges & Culverts,Ladakh,Kargil,Kargil Parliamentary Constituency,Kargil Block-2,Village Gandhi Gram,34.125784,77.66278,4585000.0,3747000.0,2288000.0,2021-05-16,2022-12-07,,63.7,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642292,2026-09-19 15:04:49.642295,40.0,MEDIUM
SYN-PRJ-00094,Construction of Cement Concrete Road with Paver Blocks at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,Dibrugarh Block-4,Village Gandhi Gram,26.257389,92.928861,3295000.0,3295000.0,2805000.0,2022-01-31,2023-01-09,2023-01-16,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.642312,2026-09-19 15:04:49.642314,15.0,LOW
SYN-PRJ-00095,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Kalyanpur",WATER_TANK,Drinking Water & Sanitation,Gujarat,Vadodara,Vadodara Parliamentary Constituency,Vadodara Block-3,Village Kalyanpur,22.157085,71.010618,1645000.0,1645000.0,82250.0,2022-02-13,2022-06-22,,71.6,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,UNUSUAL_FINANCIAL_PATTERN,2026-09-19 15:04:49.642327,2026-09-19 15:04:49.642329,72.0,HIGH
