project_id,doc_name,doc_type,file_path,file_hash,extracted_text,extracted_data_json,consistency_score
SYN-PRJ-00032,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00032.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00032.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 285,000.00 sanctioned, Rs 127,000.00 has been properly utilized.","{""claimed_utilization"": 127000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00033,Administrative_Sanction_Order_SYN-PRJ-00033.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00033.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00033. Total administrative approval of INR 4,340,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4340000.0, ""sanction_date"": ""2021-09-06"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-00033,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00033.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00033.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 4,340,000.00 sanctioned, Rs 3,829,000.00 has been properly utilized.","{""claimed_utilization"": 3829000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00034,Administrative_Sanction_Order_SYN-PRJ-00034.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00034.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00034. Total administrative approval of INR 730,000.00 sanctioned under MPLADS.","{""sanction_amount"": 730000.0, ""sanction_date"": ""2021-07-28"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-00034,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00034.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00034.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 730,000.00 sanctioned, Rs 239,000.00 has been properly utilized.","{""claimed_utilization"": 239000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00035,Administrative_Sanction_Order_SYN-PRJ-00035.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00035.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00035. Total administrative approval of INR 3,700,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3700000.0, ""sanction_date"": ""2023-02-17"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-00035,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00035.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00035.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 3,700,000.00 sanctioned, Rs 3,457,000.00 has been properly utilized.","{""claimed_utilization"": 3457000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00036,Administrative_Sanction_Order_SYN-PRJ-00036.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00036.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00036. Total administrative approval of INR 800,000.00 sanctioned under MPLADS.","{""sanction_amount"": 800000.0, ""sanction_date"": ""2022-10-16"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-00036,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00036.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00036.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 800,000.00 sanctioned, Rs 738,000.00 has been properly utilized.","{""claimed_utilization"": 738000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00037,Administrative_Sanction_Order_SYN-PRJ-00037.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00037.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00037. Total administrative approval of INR 4,390,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4390000.0, ""sanction_date"": ""2024-03-08"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-00037,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00037.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00037.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 4,390,000.00 sanctioned, Rs 4,343,000.00 has been properly utilized.","{""claimed_utilization"": 4343000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00038,Administrative_Sanction_Order_SYN-PRJ-00038.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00038.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00038. Total administrative approval of INR 4,415,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4415000.0, ""sanction_date"": ""2022-01-21"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-00038,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00038.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00038.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 4,415,000.00 sanctioned, Rs 4,243,000.00 has been properly utilized.","{""claimed_utilization"": 4243000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00039,Administrative_Sanction_Order_SYN-PRJ-00039.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00039.pdf,syn_hash_so_SYN-PRJ-0003,"SANCTION ORDER: Project SYN-PRJ-00039. Total administrative approval of INR 835,000.00 sanctioned under MPLADS.","{""sanction_amount"": 835000.0, ""sanction_date"": ""2021-12-03"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00039,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00039.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00039.pdf,syn_hash_uc_SYN-PRJ-0003,"FORM GFR 19-A. Certified that out of Rs 835,000.00 sanctioned, Rs 820,000.00 has been properly utilized.","{""claimed_utilization"": 820000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00040,Administrative_Sanction_Order_SYN-PRJ-00040.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00040.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00040. Total administrative approval of INR 2,315,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2315000.0, ""sanction_date"": ""2023-06-02"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00040,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00040.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00040.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 2,315,000.00 sanctioned, Rs 2,146,000.00 has been properly utilized.","{""claimed_utilization"": 2146000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00041,Administrative_Sanction_Order_SYN-PRJ-00041.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00041.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00041. Total administrative approval of INR 1,970,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1970000.0, ""sanction_date"": ""2023-04-04"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-00041,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00041.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00041.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 1,970,000.00 sanctioned, Rs 596,000.00 has been properly utilized.","{""claimed_utilization"": 596000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00042,Administrative_Sanction_Order_SYN-PRJ-00042.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00042.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00042. Total administrative approval of INR 1,865,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1865000.0, ""sanction_date"": ""2021-10-06"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-00042,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00042.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00042.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 1,865,000.00 sanctioned, Rs 1,772,000.00 has been properly utilized.","{""claimed_utilization"": 1772000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00043,Administrative_Sanction_Order_SYN-PRJ-00043.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00043.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00043. Total administrative approval of INR 3,915,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3915000.0, ""sanction_date"": ""2021-06-23"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-00043,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00043.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00043.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 3,915,000.00 sanctioned, Rs 3,704,000.00 has been properly utilized.","{""claimed_utilization"": 3704000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00044,Administrative_Sanction_Order_SYN-PRJ-00044.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00044.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00044. Total administrative approval of INR 895,000.00 sanctioned under MPLADS.","{""sanction_amount"": 895000.0, ""sanction_date"": ""2023-01-26"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00044,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00044.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00044.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 895,000.00 sanctioned, Rs 815,000.00 has been properly utilized.","{""claimed_utilization"": 815000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00045,Administrative_Sanction_Order_SYN-PRJ-00045.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00045.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00045. Total administrative approval of INR 845,000.00 sanctioned under MPLADS.","{""sanction_amount"": 845000.0, ""sanction_date"": ""2021-12-25"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-00045,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00045.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00045.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 845,000.00 sanctioned, Rs 833,000.00 has been properly utilized.","{""claimed_utilization"": 833000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00046,Administrative_Sanction_Order_SYN-PRJ-00046.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00046.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00046. Total administrative approval of INR 2,810,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2810000.0, ""sanction_date"": ""2022-01-05"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-00046,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00046.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00046.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 2,810,000.00 sanctioned, Rs 2,714,000.00 has been properly utilized.","{""claimed_utilization"": 2714000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00047,Administrative_Sanction_Order_SYN-PRJ-00047.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00047.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00047. Total administrative approval of INR 3,635,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3635000.0, ""sanction_date"": ""2022-09-27"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00047,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00047.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00047.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 3,635,000.00 sanctioned, Rs 3,259,000.00 has been properly utilized.","{""claimed_utilization"": 3259000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00048,Administrative_Sanction_Order_SYN-PRJ-00048.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00048.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00048. Total administrative approval of INR 2,780,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2780000.0, ""sanction_date"": ""2024-05-15"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-00048,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00048.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00048.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 2,780,000.00 sanctioned, Rs 2,671,000.00 has been properly utilized.","{""claimed_utilization"": 2671000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00049,Administrative_Sanction_Order_SYN-PRJ-00049.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00049.pdf,syn_hash_so_SYN-PRJ-0004,"SANCTION ORDER: Project SYN-PRJ-00049. Total administrative approval of INR 1,500,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1500000.0, ""sanction_date"": ""2021-11-19"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00049,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00049.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00049.pdf,syn_hash_uc_SYN-PRJ-0004,"FORM GFR 19-A. Certified that out of Rs 1,500,000.00 sanctioned, Rs 2,025,000.00 has been properly utilized.","{""claimed_utilization"": 2025000.0000000002, ""uc_certified"": true, ""consistency_gap"": 825000.0000000002}",42.0
SYN-PRJ-00050,Administrative_Sanction_Order_SYN-PRJ-00050.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00050.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00050. Total administrative approval of INR 1,850,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1850000.0, ""sanction_date"": ""2023-02-17"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-00050,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00050.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00050.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 1,850,000.00 sanctioned, Rs 1,587,000.00 has been properly utilized.","{""claimed_utilization"": 1587000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00051,Administrative_Sanction_Order_SYN-PRJ-00051.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00051.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00051. Total administrative approval of INR 1,935,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1935000.0, ""sanction_date"": ""2024-09-20"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-00051,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00051.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00051.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 1,935,000.00 sanctioned, Rs 1,814,000.00 has been properly utilized.","{""claimed_utilization"": 1814000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00052,Administrative_Sanction_Order_SYN-PRJ-00052.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00052.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00052. Total administrative approval of INR 845,000.00 sanctioned under MPLADS.","{""sanction_amount"": 845000.0, ""sanction_date"": ""2024-03-04"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-00052,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00052.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00052.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 845,000.00 sanctioned, Rs 823,000.00 has been properly utilized.","{""claimed_utilization"": 823000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00053,Administrative_Sanction_Order_SYN-PRJ-00053.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00053.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00053. Total administrative approval of INR 4,780,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4780000.0, ""sanction_date"": ""2022-01-19"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-00053,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00053.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00053.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 4,780,000.00 sanctioned, Rs 3,019,000.00 has been properly utilized.","{""claimed_utilization"": 3019000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00054,Administrative_Sanction_Order_SYN-PRJ-00054.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00054.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00054. Total administrative approval of INR 1,500,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1500000.0, ""sanction_date"": ""2022-12-05"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-00054,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00054.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00054.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 1,500,000.00 sanctioned, Rs 2,025,000.00 has been properly utilized.","{""claimed_utilization"": 2025000.0000000002, ""uc_certified"": true, ""consistency_gap"": 825000.0000000002}",42.0
SYN-PRJ-00055,Administrative_Sanction_Order_SYN-PRJ-00055.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00055.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00055. Total administrative approval of INR 3,885,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3885000.0, ""sanction_date"": ""2022-08-21"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-00055,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00055.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00055.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 3,885,000.00 sanctioned, Rs 3,483,000.00 has been properly utilized.","{""claimed_utilization"": 3483000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00056,Administrative_Sanction_Order_SYN-PRJ-00056.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00056.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00056. Total administrative approval of INR 1,080,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1080000.0, ""sanction_date"": ""2023-03-08"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-00056,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00056.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00056.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 1,080,000.00 sanctioned, Rs 1,048,000.00 has been properly utilized.","{""claimed_utilization"": 1048000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00057,Administrative_Sanction_Order_SYN-PRJ-00057.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00057.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00057. Total administrative approval of INR 1,725,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1725000.0, ""sanction_date"": ""2023-12-07"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-00057,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00057.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00057.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 1,725,000.00 sanctioned, Rs 1,087,000.00 has been properly utilized.","{""claimed_utilization"": 1087000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00058,Administrative_Sanction_Order_SYN-PRJ-00058.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00058.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00058. Total administrative approval of INR 885,000.00 sanctioned under MPLADS.","{""sanction_amount"": 885000.0, ""sanction_date"": ""2021-05-04"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-00058,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00058.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00058.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 885,000.00 sanctioned, Rs 802,000.00 has been properly utilized.","{""claimed_utilization"": 802000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00059,Administrative_Sanction_Order_SYN-PRJ-00059.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00059.pdf,syn_hash_so_SYN-PRJ-0005,"SANCTION ORDER: Project SYN-PRJ-00059. Total administrative approval of INR 4,630,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4630000.0, ""sanction_date"": ""2022-08-25"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-00059,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00059.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00059.pdf,syn_hash_uc_SYN-PRJ-0005,"FORM GFR 19-A. Certified that out of Rs 4,630,000.00 sanctioned, Rs 4,261,000.00 has been properly utilized.","{""claimed_utilization"": 4261000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00060,Administrative_Sanction_Order_SYN-PRJ-00060.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00060.pdf,syn_hash_so_SYN-PRJ-0006,"SANCTION ORDER: Project SYN-PRJ-00060. Total administrative approval of INR 1,060,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1060000.0, ""sanction_date"": ""2022-08-28"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-00060,Form_GFR19A_Utilization_Certificate_SYN-PRJ-00060.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-00060.pdf,syn_hash_uc_SYN-PRJ-0006,"FORM GFR 19-A. Certified that out of Rs 1,060,000.00 sanctioned, Rs 312,000.00 has been properly utilized.","{""claimed_utilization"": 312000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-00061,Administrative_Sanction_Order_SYN-PRJ-00061.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-00061.pdf,syn_hash_so_SYN-PRJ-0006,"SANCTION ORDER: Project SYN-PRJ-00061. Total administrative approval of INR 2,075,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2075000.0, ""sanction_date"": ""2022-09-03"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
